product_0,product_1,reactant_0,reactant_1,reaction
[O-]C(=N)[NH3+],[C]#CC(=O)C#N,[O-]C(=N)[NH2+],C#CC(=O)C#N,rxn_11114
NC(=O)N,O=C(C#N)[C]=O,[NH]C(=O)N,O=C(C#N)C=O,rxn_11115
NC(=N)O,O=C(C#N)[C]=O,NC(=N)[O],O=C(C#N)C=O,rxn_11116
[O-]C(=N)[NH3+],O=C(C#N)[C]=O,[O-]C(=N)[NH2+],O=C(C#N)C=O,rxn_11117
NC(=O)N,[C]#CC#CC#N,[NH]C(=O)N,C#CC#CC#N,rxn_11118
NC(=N)O,[C]#CC#CC#N,NC(=N)[O],C#CC#CC#N,rxn_11119
[O-]C(=N)[NH3+],[C]#CC#CC#N,[O-]C(=N)[NH2+],C#CC#CC#N,rxn_11120
NC(=O)N,O=[C]C#CC#N,[NH]C(=O)N,O=CC#CC#N,rxn_11121
NC(=N)O,O=[C]C#CC#N,NC(=N)[O],O=CC#CC#N,rxn_11122
[O-]C(=N)[NH3+],O=[C]C#CC#N,[O-]C(=N)[NH2+],O=CC#CC#N,rxn_11123
NC(=O)N,[N]=c1onno1,[NH]C(=O)N,N=c1onno1,rxn_11124
NC(=N)O,[N]=c1onno1,NC(=N)[O],N=c1onno1,rxn_11125
[O-]C(=N)[NH3+],[N]=c1onno1,[O-]C(=N)[NH2+],N=c1onno1,rxn_11126
NC(=O)N,O=C1[N]N=NO1,[NH]C(=O)N,O=c1onn[nH]1,rxn_11127
NC(=N)O,O=C1[N]N=NO1,NC(=N)[O],O=c1onn[nH]1,rxn_11128
[O-]C(=N)[NH3+],O=C1[N]N=NO1,[O-]C(=N)[NH2+],O=c1onn[nH]1,rxn_11129
NC(=O)N,O=C1ON=[C]O1,[NH]C(=O)N,O=c1onco1,rxn_11130
NC(=N)O,O=C1ON=[C]O1,NC(=N)[O],O=c1onco1,rxn_11131
[O-]C(=N)[NH3+],O=C1ON=[C]O1,[O-]C(=N)[NH2+],O=c1onco1,rxn_11132
NC(=O)N,[O]c1nonn1,[NH]C(=O)N,Oc1nonn1,rxn_11133
NC(=N)O,[O]c1nonn1,NC(=N)[O],Oc1nonn1,rxn_11134
[O-]C(=N)[NH3+],[O]c1nonn1,[O-]C(=N)[NH2+],Oc1nonn1,rxn_11135
NC(=O)N,[C]#CC(F)(F)F,[NH]C(=O)N,C#CC(F)(F)F,rxn_11136
NC(=N)O,[C]#CC(F)(F)F,NC(=N)[O],C#CC(F)(F)F,rxn_11137
[O-]C(=N)[NH3+],[C]#CC(F)(F)F,[O-]C(=N)[NH2+],C#CC(F)(F)F,rxn_11138
NC(=O)N,O=[C]C(F)(F)F,[NH]C(=O)N,O=CC(F)(F)F,rxn_11139
NC(=N)O,O=[C]C(F)(F)F,NC(=N)[O],O=CC(F)(F)F,rxn_11140
[O-]C(=N)[NH3+],O=[C]C(F)(F)F,[O-]C(=N)[NH2+],O=CC(F)(F)F,rxn_11141
NC(=O)N,O=[C]C(Cl)(Cl)Cl,[NH]C(=O)N,O=CC(Cl)(Cl)Cl,rxn_11142
NC(=N)O,O=[C]C(Cl)(Cl)Cl,NC(=N)[O],O=CC(Cl)(Cl)Cl,rxn_11143
[O-]C(=N)[NH3+],O=[C]C(Cl)(Cl)Cl,[O-]C(=N)[NH2+],O=CC(Cl)(Cl)Cl,rxn_11144
NC(=O)N,O=[C]C(Br)(Br)Br,[NH]C(=O)N,O=CC(Br)(Br)Br,rxn_11145
NC(=N)O,O=[C]C(Br)(Br)Br,NC(=N)[O],O=CC(Br)(Br)Br,rxn_11146
[O-]C(=N)[NH3+],O=[C]C(Br)(Br)Br,[O-]C(=N)[NH2+],O=CC(Br)(Br)Br,rxn_11147
NC(=N)C#N,[CH3],[NH]C(=N)C#N,C,rxn_11148
NC(=N)C#N,[NH2],[NH]C(=N)C#N,N,rxn_11149
NC(=N)C#N,[OH],[NH]C(=N)C#N,O,rxn_11150
NC(=N)C#N,[C]#C,[NH]C(=N)C#N,C#C,rxn_11151
NC(=N)C#N,[C]#N,[NH]C(=N)C#N,C#N,rxn_11152
NC(=N)C#N,[CH]=O,[NH]C(=N)C#N,C=O,rxn_11153
NC(=N)C#N,C[O],[NH]C(=N)C#N,CO,rxn_11154
NC(=N)C#N,[CH2]O,[NH]C(=N)C#N,CO,rxn_11155
NC(=N)C#N,C#C[CH2],[NH]C(=N)C#N,C#CC,rxn_11156
NC(=N)C#N,[C]#CC,[NH]C(=N)C#N,C#CC,rxn_11157
NC(=N)C#N,[CH2]C#N,[NH]C(=N)C#N,CC#N,rxn_11158
NC(=N)C#N,[CH2]C=O,[NH]C(=N)C#N,CC=O,rxn_11159
NC(=N)C#N,C[C]=O,[NH]C(=N)C#N,CC=O,rxn_11160
NC(=N)C#N,[NH]C=O,[NH]C(=N)C#N,NC=O,rxn_11161
NC(=N)C#N,N[C]=O,[NH]C(=N)C#N,NC=O,rxn_11162
NC(=N)C#N,[CH]1CO1,[NH]C(=N)C#N,C1CO1,rxn_11163
NC(=N)C#N,[C]#CC#C,[NH]C(=N)C#N,C#CC#C,rxn_11164
NC(=N)C#N,[C]#CC#N,[NH]C(=N)C#N,C#CC#N,rxn_11165
NC(=N)C#N,C#C[C]=O,[NH]C(=N)C#N,C#CC=O,rxn_11166
NC(=N)C#N,[C]#CC=O,[NH]C(=N)C#N,C#CC=O,rxn_11167
NC(=N)C#N,O=[C]C#N,[NH]C(=N)C#N,O=CC#N,rxn_11168
NC(=N)C#N,O=[C]C=O,[NH]C(=N)C#N,O=CC=O,rxn_11169
NC(=N)C#N,[O]CC#N,[NH]C(=N)C#N,OCC#N,rxn_11170
NC(=N)C#N,O[CH]C#N,[NH]C(=N)C#N,OCC#N,rxn_11171
NC(=N)C#N,N#C[CH]C#N,[NH]C(=N)C#N,N#CCC#N,rxn_11172
NC(=N)C#N,O1C=[C]N=N1,[NH]C(=N)C#N,c1cnno1,rxn_11173
NC(=N)C#N,O1[C]=CN=N1,[NH]C(=N)C#N,c1cnno1,rxn_11174
NC(=N)C#N,[C]1=NOC=N1,[NH]C(=N)C#N,c1ncno1,rxn_11175
NC(=N)C#N,C1=NO[C]=N1,[NH]C(=N)C#N,c1ncno1,rxn_11176
NC(=N)C#N,O1C=NN=[C]1,[NH]C(=N)C#N,o1cnnc1,rxn_11177
NC(=N)C#N,O1[C]=NN=N1,[NH]C(=N)C#N,c1nnno1,rxn_11178
NC(=N)C#N,N1=C[C]=NO1,[NH]C(=N)C#N,c1cnon1,rxn_11179
NC(=N)C#N,O1N=N[C]=N1,[NH]C(=N)C#N,n1ncno1,rxn_11180
NC(=N)C#N,[C]#CC(=O)C#N,[NH]C(=N)C#N,C#CC(=O)C#N,rxn_11181
NC(=N)C#N,O=C(C#N)[C]=O,[NH]C(=N)C#N,O=C(C#N)C=O,rxn_11182
NC(=N)C#N,[C]#CC#CC#N,[NH]C(=N)C#N,C#CC#CC#N,rxn_11183
NC(=N)C#N,O=[C]C#CC#N,[NH]C(=N)C#N,O=CC#CC#N,rxn_11184
NC(=N)C#N,[N]=c1onno1,[NH]C(=N)C#N,N=c1onno1,rxn_11185
NC(=N)C#N,O=C1[N]N=NO1,[NH]C(=N)C#N,O=c1onn[nH]1,rxn_11186
NC(=N)C#N,O=C1ON=[C]O1,[NH]C(=N)C#N,O=c1onco1,rxn_11187
NC(=N)C#N,[O]c1nonn1,[NH]C(=N)C#N,Oc1nonn1,rxn_11188
NC(=N)C#N,[C]#CC(F)(F)F,[NH]C(=N)C#N,C#CC(F)(F)F,rxn_11189
NC(=N)C#N,O=[C]C(F)(F)F,[NH]C(=N)C#N,O=CC(F)(F)F,rxn_11190
NC(=N)C#N,O=[C]C(Cl)(Cl)Cl,[NH]C(=N)C#N,O=CC(Cl)(Cl)Cl,rxn_11191
NC(=N)C#N,O=[C]C(Br)(Br)Br,[NH]C(=N)C#N,O=CC(Br)(Br)Br,rxn_11192
N=c1onco1,[CH3],[N]=c1onco1,C,rxn_11193
[N-]=c1o[nH+]co1,[CH3],[N-]=C1O[N+]=CO1,C,rxn_11194
N=c1onco1,[NH2],[N]=c1onco1,N,rxn_11195
[N-]=c1o[nH+]co1,[NH2],[N-]=C1O[N+]=CO1,N,rxn_11196
N=c1onco1,[OH],[N]=c1onco1,O,rxn_11197
[N-]=c1o[nH+]co1,[OH],[N-]=C1O[N+]=CO1,O,rxn_11198
N=c1onco1,[C]#C,[N]=c1onco1,C#C,rxn_11199
[N-]=c1o[nH+]co1,[C]#C,[N-]=C1O[N+]=CO1,C#C,rxn_11200
N=c1onco1,[C]#N,[N]=c1onco1,C#N,rxn_11201
[N-]=c1o[nH+]co1,[C]#N,[N-]=C1O[N+]=CO1,C#N,rxn_11202
N=c1onco1,[CH]=O,[N]=c1onco1,C=O,rxn_11203
[N-]=c1o[nH+]co1,[CH]=O,[N-]=C1O[N+]=CO1,C=O,rxn_11204
N=c1onco1,C[O],[N]=c1onco1,CO,rxn_11205
N=c1onco1,[CH2]O,[N]=c1onco1,CO,rxn_11206
[N-]=c1o[nH+]co1,C[O],[N-]=C1O[N+]=CO1,CO,rxn_11207
[N-]=c1o[nH+]co1,[CH2]O,[N-]=C1O[N+]=CO1,CO,rxn_11208
N=c1onco1,C#C[CH2],[N]=c1onco1,C#CC,rxn_11209
N=c1onco1,[C]#CC,[N]=c1onco1,C#CC,rxn_11210
[N-]=c1o[nH+]co1,C#C[CH2],[N-]=C1O[N+]=CO1,C#CC,rxn_11211
[N-]=c1o[nH+]co1,[C]#CC,[N-]=C1O[N+]=CO1,C#CC,rxn_11212
N=c1onco1,[CH2]C#N,[N]=c1onco1,CC#N,rxn_11213
[N-]=c1o[nH+]co1,[CH2]C#N,[N-]=C1O[N+]=CO1,CC#N,rxn_11214
N=c1onco1,[CH2]C=O,[N]=c1onco1,CC=O,rxn_11215
N=c1onco1,C[C]=O,[N]=c1onco1,CC=O,rxn_11216
[N-]=c1o[nH+]co1,[CH2]C=O,[N-]=C1O[N+]=CO1,CC=O,rxn_11217
[N-]=c1o[nH+]co1,C[C]=O,[N-]=C1O[N+]=CO1,CC=O,rxn_11218
N=c1onco1,[NH]C=O,[N]=c1onco1,NC=O,rxn_11219
N=c1onco1,N[C]=O,[N]=c1onco1,NC=O,rxn_11220
[N-]=c1o[nH+]co1,[NH]C=O,[N-]=C1O[N+]=CO1,NC=O,rxn_11221
[N-]=c1o[nH+]co1,N[C]=O,[N-]=C1O[N+]=CO1,NC=O,rxn_11222
N=c1onco1,[CH]1CO1,[N]=c1onco1,C1CO1,rxn_11223
[N-]=c1o[nH+]co1,[CH]1CO1,[N-]=C1O[N+]=CO1,C1CO1,rxn_11224
N=c1onco1,[C]#CC#C,[N]=c1onco1,C#CC#C,rxn_11225
[N-]=c1o[nH+]co1,[C]#CC#C,[N-]=C1O[N+]=CO1,C#CC#C,rxn_11226
N=c1onco1,[C]#CC#N,[N]=c1onco1,C#CC#N,rxn_11227
[N-]=c1o[nH+]co1,[C]#CC#N,[N-]=C1O[N+]=CO1,C#CC#N,rxn_11228
N=c1onco1,C#C[C]=O,[N]=c1onco1,C#CC=O,rxn_11229
N=c1onco1,[C]#CC=O,[N]=c1onco1,C#CC=O,rxn_11230
[N-]=c1o[nH+]co1,C#C[C]=O,[N-]=C1O[N+]=CO1,C#CC=O,rxn_11231
[N-]=c1o[nH+]co1,[C]#CC=O,[N-]=C1O[N+]=CO1,C#CC=O,rxn_11232
N=c1onco1,O=[C]C#N,[N]=c1onco1,O=CC#N,rxn_11233
[N-]=c1o[nH+]co1,O=[C]C#N,[N-]=C1O[N+]=CO1,O=CC#N,rxn_11234
N=c1onco1,O=[C]C=O,[N]=c1onco1,O=CC=O,rxn_11235
[N-]=c1o[nH+]co1,O=[C]C=O,[N-]=C1O[N+]=CO1,O=CC=O,rxn_11236
N=c1onco1,[O]CC#N,[N]=c1onco1,OCC#N,rxn_11237
N=c1onco1,O[CH]C#N,[N]=c1onco1,OCC#N,rxn_11238
[N-]=c1o[nH+]co1,[O]CC#N,[N-]=C1O[N+]=CO1,OCC#N,rxn_11239
[N-]=c1o[nH+]co1,O[CH]C#N,[N-]=C1O[N+]=CO1,OCC#N,rxn_11240
N=c1onco1,N#C[CH]C#N,[N]=c1onco1,N#CCC#N,rxn_11241
[N-]=c1o[nH+]co1,N#C[CH]C#N,[N-]=C1O[N+]=CO1,N#CCC#N,rxn_11242
N=c1onco1,O1C=[C]N=N1,[N]=c1onco1,c1cnno1,rxn_11243
N=c1onco1,O1[C]=CN=N1,[N]=c1onco1,c1cnno1,rxn_11244
[N-]=c1o[nH+]co1,O1C=[C]N=N1,[N-]=C1O[N+]=CO1,c1cnno1,rxn_11245
[N-]=c1o[nH+]co1,O1[C]=CN=N1,[N-]=C1O[N+]=CO1,c1cnno1,rxn_11246
N=c1onco1,[C]1=NOC=N1,[N]=c1onco1,c1ncno1,rxn_11247
N=c1onco1,C1=NO[C]=N1,[N]=c1onco1,c1ncno1,rxn_11248
[N-]=c1o[nH+]co1,[C]1=NOC=N1,[N-]=C1O[N+]=CO1,c1ncno1,rxn_11249
[N-]=c1o[nH+]co1,C1=NO[C]=N1,[N-]=C1O[N+]=CO1,c1ncno1,rxn_11250
N=c1onco1,O1C=NN=[C]1,[N]=c1onco1,o1cnnc1,rxn_11251
[N-]=c1o[nH+]co1,O1C=NN=[C]1,[N-]=C1O[N+]=CO1,o1cnnc1,rxn_11252
N=c1onco1,O1[C]=NN=N1,[N]=c1onco1,c1nnno1,rxn_11253
[N-]=c1o[nH+]co1,O1[C]=NN=N1,[N-]=C1O[N+]=CO1,c1nnno1,rxn_11254
N=c1onco1,N1=C[C]=NO1,[N]=c1onco1,c1cnon1,rxn_11255
[N-]=c1o[nH+]co1,N1=C[C]=NO1,[N-]=C1O[N+]=CO1,c1cnon1,rxn_11256
N=c1onco1,O1N=N[C]=N1,[N]=c1onco1,n1ncno1,rxn_11257
[N-]=c1o[nH+]co1,O1N=N[C]=N1,[N-]=C1O[N+]=CO1,n1ncno1,rxn_11258
N=c1onco1,[C]#CC(=O)C#N,[N]=c1onco1,C#CC(=O)C#N,rxn_11259
[N-]=c1o[nH+]co1,[C]#CC(=O)C#N,[N-]=C1O[N+]=CO1,C#CC(=O)C#N,rxn_11260
N=c1onco1,O=C(C#N)[C]=O,[N]=c1onco1,O=C(C#N)C=O,rxn_11261
[N-]=c1o[nH+]co1,O=C(C#N)[C]=O,[N-]=C1O[N+]=CO1,O=C(C#N)C=O,rxn_11262
N=c1onco1,[C]#CC#CC#N,[N]=c1onco1,C#CC#CC#N,rxn_11263
[N-]=c1o[nH+]co1,[C]#CC#CC#N,[N-]=C1O[N+]=CO1,C#CC#CC#N,rxn_11264
N=c1onco1,O=[C]C#CC#N,[N]=c1onco1,O=CC#CC#N,rxn_11265
[N-]=c1o[nH+]co1,O=[C]C#CC#N,[N-]=C1O[N+]=CO1,O=CC#CC#N,rxn_11266
N=c1onco1,[N]=c1onno1,[N]=c1onco1,N=c1onno1,rxn_11267
[N-]=c1o[nH+]co1,[N]=c1onno1,[N-]=C1O[N+]=CO1,N=c1onno1,rxn_11268
N=c1onco1,O=C1[N]N=NO1,[N]=c1onco1,O=c1onn[nH]1,rxn_11269
[N-]=c1o[nH+]co1,O=C1[N]N=NO1,[N-]=C1O[N+]=CO1,O=c1onn[nH]1,rxn_11270
N=c1onco1,O=C1ON=[C]O1,[N]=c1onco1,O=c1onco1,rxn_11271
[N-]=c1o[nH+]co1,O=C1ON=[C]O1,[N-]=C1O[N+]=CO1,O=c1onco1,rxn_11272
N=c1onco1,[O]c1nonn1,[N]=c1onco1,Oc1nonn1,rxn_11273
[N-]=c1o[nH+]co1,[O]c1nonn1,[N-]=C1O[N+]=CO1,Oc1nonn1,rxn_11274
N=c1onco1,[C]#CC(F)(F)F,[N]=c1onco1,C#CC(F)(F)F,rxn_11275
[N-]=c1o[nH+]co1,[C]#CC(F)(F)F,[N-]=C1O[N+]=CO1,C#CC(F)(F)F,rxn_11276
N=c1onco1,O=[C]C(F)(F)F,[N]=c1onco1,O=CC(F)(F)F,rxn_11277
[N-]=c1o[nH+]co1,O=[C]C(F)(F)F,[N-]=C1O[N+]=CO1,O=CC(F)(F)F,rxn_11278
N=c1onco1,O=[C]C(Cl)(Cl)Cl,[N]=c1onco1,O=CC(Cl)(Cl)Cl,rxn_11279
[N-]=c1o[nH+]co1,O=[C]C(Cl)(Cl)Cl,[N-]=C1O[N+]=CO1,O=CC(Cl)(Cl)Cl,rxn_11280
N=c1onco1,O=[C]C(Br)(Br)Br,[N]=c1onco1,O=CC(Br)(Br)Br,rxn_11281
[N-]=c1o[nH+]co1,O=[C]C(Br)(Br)Br,[N-]=C1O[N+]=CO1,O=CC(Br)(Br)Br,rxn_11282
Oc1nocn1,[CH3],OC1=NO[C]=N1,C,rxn_11283
[N-]1OC#[N+]C1O,[CH3],[N-]1OC#[N+][C]1O,C,rxn_11284
Oc1nocn1,[NH2],OC1=NO[C]=N1,N,rxn_11285
[N-]1OC#[N+]C1O,[NH2],[N-]1OC#[N+][C]1O,N,rxn_11286
Oc1nocn1,[OH],OC1=NO[C]=N1,O,rxn_11287
[N-]1OC#[N+]C1O,[OH],[N-]1OC#[N+][C]1O,O,rxn_11288
Oc1nocn1,[C]#C,OC1=NO[C]=N1,C#C,rxn_11289
[N-]1OC#[N+]C1O,[C]#C,[N-]1OC#[N+][C]1O,C#C,rxn_11290
Oc1nocn1,[C]#N,OC1=NO[C]=N1,C#N,rxn_11291
[N-]1OC#[N+]C1O,[C]#N,[N-]1OC#[N+][C]1O,C#N,rxn_11292
Oc1nocn1,[CH]=O,OC1=NO[C]=N1,C=O,rxn_11293
[N-]1OC#[N+]C1O,[CH]=O,[N-]1OC#[N+][C]1O,C=O,rxn_11294
Oc1nocn1,C[O],OC1=NO[C]=N1,CO,rxn_11295
Oc1nocn1,[CH2]O,OC1=NO[C]=N1,CO,rxn_11296
[N-]1OC#[N+]C1O,C[O],[N-]1OC#[N+][C]1O,CO,rxn_11297
[N-]1OC#[N+]C1O,[CH2]O,[N-]1OC#[N+][C]1O,CO,rxn_11298
Oc1nocn1,C#C[CH2],OC1=NO[C]=N1,C#CC,rxn_11299
Oc1nocn1,[C]#CC,OC1=NO[C]=N1,C#CC,rxn_11300
[N-]1OC#[N+]C1O,C#C[CH2],[N-]1OC#[N+][C]1O,C#CC,rxn_11301
[N-]1OC#[N+]C1O,[C]#CC,[N-]1OC#[N+][C]1O,C#CC,rxn_11302
Oc1nocn1,[CH2]C#N,OC1=NO[C]=N1,CC#N,rxn_11303
[N-]1OC#[N+]C1O,[CH2]C#N,[N-]1OC#[N+][C]1O,CC#N,rxn_11304
Oc1nocn1,[CH2]C=O,OC1=NO[C]=N1,CC=O,rxn_11305
Oc1nocn1,C[C]=O,OC1=NO[C]=N1,CC=O,rxn_11306
[N-]1OC#[N+]C1O,[CH2]C=O,[N-]1OC#[N+][C]1O,CC=O,rxn_11307
[N-]1OC#[N+]C1O,C[C]=O,[N-]1OC#[N+][C]1O,CC=O,rxn_11308
Oc1nocn1,[NH]C=O,OC1=NO[C]=N1,NC=O,rxn_11309
Oc1nocn1,N[C]=O,OC1=NO[C]=N1,NC=O,rxn_11310
[N-]1OC#[N+]C1O,[NH]C=O,[N-]1OC#[N+][C]1O,NC=O,rxn_11311
[N-]1OC#[N+]C1O,N[C]=O,[N-]1OC#[N+][C]1O,NC=O,rxn_11312
Oc1nocn1,[CH]1CO1,OC1=NO[C]=N1,C1CO1,rxn_11313
[N-]1OC#[N+]C1O,[CH]1CO1,[N-]1OC#[N+][C]1O,C1CO1,rxn_11314
Oc1nocn1,[C]#CC#C,OC1=NO[C]=N1,C#CC#C,rxn_11315
[N-]1OC#[N+]C1O,[C]#CC#C,[N-]1OC#[N+][C]1O,C#CC#C,rxn_11316
Oc1nocn1,[C]#CC#N,OC1=NO[C]=N1,C#CC#N,rxn_11317
[N-]1OC#[N+]C1O,[C]#CC#N,[N-]1OC#[N+][C]1O,C#CC#N,rxn_11318
Oc1nocn1,C#C[C]=O,OC1=NO[C]=N1,C#CC=O,rxn_11319
Oc1nocn1,[C]#CC=O,OC1=NO[C]=N1,C#CC=O,rxn_11320
[N-]1OC#[N+]C1O,C#C[C]=O,[N-]1OC#[N+][C]1O,C#CC=O,rxn_11321
[N-]1OC#[N+]C1O,[C]#CC=O,[N-]1OC#[N+][C]1O,C#CC=O,rxn_11322
Oc1nocn1,O=[C]C#N,OC1=NO[C]=N1,O=CC#N,rxn_11323
[N-]1OC#[N+]C1O,O=[C]C#N,[N-]1OC#[N+][C]1O,O=CC#N,rxn_11324
Oc1nocn1,O=[C]C=O,OC1=NO[C]=N1,O=CC=O,rxn_11325
[N-]1OC#[N+]C1O,O=[C]C=O,[N-]1OC#[N+][C]1O,O=CC=O,rxn_11326
Oc1nocn1,[O]CC#N,OC1=NO[C]=N1,OCC#N,rxn_11327
Oc1nocn1,O[CH]C#N,OC1=NO[C]=N1,OCC#N,rxn_11328
[N-]1OC#[N+]C1O,[O]CC#N,[N-]1OC#[N+][C]1O,OCC#N,rxn_11329
[N-]1OC#[N+]C1O,O[CH]C#N,[N-]1OC#[N+][C]1O,OCC#N,rxn_11330
Oc1nocn1,N#C[CH]C#N,OC1=NO[C]=N1,N#CCC#N,rxn_11331
[N-]1OC#[N+]C1O,N#C[CH]C#N,[N-]1OC#[N+][C]1O,N#CCC#N,rxn_11332
Oc1nocn1,O1C=[C]N=N1,OC1=NO[C]=N1,c1cnno1,rxn_11333
Oc1nocn1,O1[C]=CN=N1,OC1=NO[C]=N1,c1cnno1,rxn_11334
[N-]1OC#[N+]C1O,O1C=[C]N=N1,[N-]1OC#[N+][C]1O,c1cnno1,rxn_11335
[N-]1OC#[N+]C1O,O1[C]=CN=N1,[N-]1OC#[N+][C]1O,c1cnno1,rxn_11336
Oc1nocn1,[C]1=NOC=N1,OC1=NO[C]=N1,c1ncno1,rxn_11337
Oc1nocn1,C1=NO[C]=N1,OC1=NO[C]=N1,c1ncno1,rxn_11338
[N-]1OC#[N+]C1O,[C]1=NOC=N1,[N-]1OC#[N+][C]1O,c1ncno1,rxn_11339
[N-]1OC#[N+]C1O,C1=NO[C]=N1,[N-]1OC#[N+][C]1O,c1ncno1,rxn_11340
Oc1nocn1,O1C=NN=[C]1,OC1=NO[C]=N1,o1cnnc1,rxn_11341
[N-]1OC#[N+]C1O,O1C=NN=[C]1,[N-]1OC#[N+][C]1O,o1cnnc1,rxn_11342
Oc1nocn1,O1[C]=NN=N1,OC1=NO[C]=N1,c1nnno1,rxn_11343
[N-]1OC#[N+]C1O,O1[C]=NN=N1,[N-]1OC#[N+][C]1O,c1nnno1,rxn_11344
Oc1nocn1,N1=C[C]=NO1,OC1=NO[C]=N1,c1cnon1,rxn_11345
[N-]1OC#[N+]C1O,N1=C[C]=NO1,[N-]1OC#[N+][C]1O,c1cnon1,rxn_11346
Oc1nocn1,O1N=N[C]=N1,OC1=NO[C]=N1,n1ncno1,rxn_11347
[N-]1OC#[N+]C1O,O1N=N[C]=N1,[N-]1OC#[N+][C]1O,n1ncno1,rxn_11348
Oc1nocn1,[C]#CC(=O)C#N,OC1=NO[C]=N1,C#CC(=O)C#N,rxn_11349
[N-]1OC#[N+]C1O,[C]#CC(=O)C#N,[N-]1OC#[N+][C]1O,C#CC(=O)C#N,rxn_11350
Oc1nocn1,O=C(C#N)[C]=O,OC1=NO[C]=N1,O=C(C#N)C=O,rxn_11351
[N-]1OC#[N+]C1O,O=C(C#N)[C]=O,[N-]1OC#[N+][C]1O,O=C(C#N)C=O,rxn_11352
Oc1nocn1,[C]#CC#CC#N,OC1=NO[C]=N1,C#CC#CC#N,rxn_11353
[N-]1OC#[N+]C1O,[C]#CC#CC#N,[N-]1OC#[N+][C]1O,C#CC#CC#N,rxn_11354
Oc1nocn1,O=[C]C#CC#N,OC1=NO[C]=N1,O=CC#CC#N,rxn_11355
[N-]1OC#[N+]C1O,O=[C]C#CC#N,[N-]1OC#[N+][C]1O,O=CC#CC#N,rxn_11356
Oc1nocn1,[N]=c1onno1,OC1=NO[C]=N1,N=c1onno1,rxn_11357
[N-]1OC#[N+]C1O,[N]=c1onno1,[N-]1OC#[N+][C]1O,N=c1onno1,rxn_11358
Oc1nocn1,O=C1[N]N=NO1,OC1=NO[C]=N1,O=c1onn[nH]1,rxn_11359
[N-]1OC#[N+]C1O,O=C1[N]N=NO1,[N-]1OC#[N+][C]1O,O=c1onn[nH]1,rxn_11360
Oc1nocn1,O=C1ON=[C]O1,OC1=NO[C]=N1,O=c1onco1,rxn_11361
[N-]1OC#[N+]C1O,O=C1ON=[C]O1,[N-]1OC#[N+][C]1O,O=c1onco1,rxn_11362
Oc1nocn1,[O]c1nonn1,OC1=NO[C]=N1,Oc1nonn1,rxn_11363
[N-]1OC#[N+]C1O,[O]c1nonn1,[N-]1OC#[N+][C]1O,Oc1nonn1,rxn_11364
Oc1nocn1,[C]#CC(F)(F)F,OC1=NO[C]=N1,C#CC(F)(F)F,rxn_11365
[N-]1OC#[N+]C1O,[C]#CC(F)(F)F,[N-]1OC#[N+][C]1O,C#CC(F)(F)F,rxn_11366
Oc1nocn1,O=[C]C(F)(F)F,OC1=NO[C]=N1,O=CC(F)(F)F,rxn_11367
[N-]1OC#[N+]C1O,O=[C]C(F)(F)F,[N-]1OC#[N+][C]1O,O=CC(F)(F)F,rxn_11368
Oc1nocn1,O=[C]C(Cl)(Cl)Cl,OC1=NO[C]=N1,O=CC(Cl)(Cl)Cl,rxn_11369
[N-]1OC#[N+]C1O,O=[C]C(Cl)(Cl)Cl,[N-]1OC#[N+][C]1O,O=CC(Cl)(Cl)Cl,rxn_11370
Oc1nocn1,O=[C]C(Br)(Br)Br,OC1=NO[C]=N1,O=CC(Br)(Br)Br,rxn_11371
[N-]1OC#[N+]C1O,O=[C]C(Br)(Br)Br,[N-]1OC#[N+][C]1O,O=CC(Br)(Br)Br,rxn_11372
c1ncco1,[CH3],C1=CO[C]=N1,C,rxn_11373
c1ncco1,[NH2],C1=CO[C]=N1,N,rxn_11374
c1ncco1,[OH],C1=CO[C]=N1,O,rxn_11375
c1ncco1,[C]#C,C1=CO[C]=N1,C#C,rxn_11376
c1ncco1,[C]#N,C1=CO[C]=N1,C#N,rxn_11377
c1ncco1,[CH]=O,C1=CO[C]=N1,C=O,rxn_11378
c1ncco1,C[O],C1=CO[C]=N1,CO,rxn_11379
c1ncco1,[CH2]O,C1=CO[C]=N1,CO,rxn_11380
c1ncco1,C#C[CH2],C1=CO[C]=N1,C#CC,rxn_11381
c1ncco1,[C]#CC,C1=CO[C]=N1,C#CC,rxn_11382
c1ncco1,[CH2]C#N,C1=CO[C]=N1,CC#N,rxn_11383
c1ncco1,[CH2]C=O,C1=CO[C]=N1,CC=O,rxn_11384
c1ncco1,C[C]=O,C1=CO[C]=N1,CC=O,rxn_11385
c1ncco1,[NH]C=O,C1=CO[C]=N1,NC=O,rxn_11386
c1ncco1,N[C]=O,C1=CO[C]=N1,NC=O,rxn_11387
c1ncco1,[CH]1CO1,C1=CO[C]=N1,C1CO1,rxn_11388
c1ncco1,[C]#CC#C,C1=CO[C]=N1,C#CC#C,rxn_11389
c1ncco1,[C]#CC#N,C1=CO[C]=N1,C#CC#N,rxn_11390
c1ncco1,C#C[C]=O,C1=CO[C]=N1,C#CC=O,rxn_11391
c1ncco1,[C]#CC=O,C1=CO[C]=N1,C#CC=O,rxn_11392
c1ncco1,O=[C]C#N,C1=CO[C]=N1,O=CC#N,rxn_11393
c1ncco1,O=[C]C=O,C1=CO[C]=N1,O=CC=O,rxn_11394
c1ncco1,[O]CC#N,C1=CO[C]=N1,OCC#N,rxn_11395
